Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
sterol biosynthetic process (GO:0016126)	2/38	0.17593585117092628	0.7554173285673206	0	0	2.7308766052484645	4.745269043052651	HSD17B7;FDFT1
regulation of hydrolase activity (GO:0051336)	3/73	0.17955761977914603	0.7554173285673206	0	0	2.1083123425692696	3.620518600212189	FGD5;PRKG1;ARHGEF5
chromatin assembly (GO:0031497)	3/73	0.17955761977914603	0.7554173285673206	0	0	2.1083123425692696	3.620518600212189	NAP1L3;HMGA2;NAP1L2
positive regulation of JNK cascade (GO:0046330)	3/73	0.17955761977914603	0.7554173285673206	0	0	2.1083123425692696	3.620518600212189	F2RL1;MTURN;MAPK8IP1
positive regulation of synaptic transmission (GO:0050806)	3/73	0.17955761977914603	0.7554173285673206	0	0	2.1083123425692696	3.620518600212189	SLC8A3;SHANK3;BAIAP3
negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	BMP6
negative regulation of circadian rhythm (GO:0042754)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	CRY1
Rap protein signal transduction (GO:0032486)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	RAPGEF3
B cell homeostasis (GO:0001782)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	CAMLG
negative regulation of lymphocyte apoptotic process (GO:0070229)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	PRKCQ
regulation of DNA damage checkpoint (GO:2000001)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	CRY1
cellular response to acetylcholine (GO:1905145)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	CHRM3
negative regulation of sodium ion transmembrane transport (GO:1902306)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	NEDD4
negative regulation of sodium ion transmembrane transporter activity (GO:2000650)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	NEDD4
cellular response to purine-containing compound (GO:0071415)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	RYR3
regulation of high voltage-gated calcium channel activity (GO:1901841)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	CACNB2
negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	TSPAN6
regulation of long-term synaptic depression (GO:1900452)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	SHANK3
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	RPS6KA6
regulation of phagocytosis, engulfment (GO:0060099)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	F2RL1
positive regulation of behavior (GO:0048520)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	SGIP1
regulation of T-helper 17 type immune response (GO:2000316)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	PRKCQ
G protein-coupled serotonin receptor signaling pathway (GO:0098664)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	HTR1F
genetic imprinting (GO:0071514)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	ZFP57
granulocyte activation (GO:0036230)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	F2RL1
serine family amino acid catabolic process (GO:0009071)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	AMT
iron ion transmembrane transport (GO:0034755)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	SLC40A1
small nucleolar ribonucleoprotein complex assembly (GO:0000491)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	TAF9
smooth muscle tissue development (GO:0048745)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	SMO
positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	F2RL1
urea cycle (GO:0000050)	1/10	0.18296431890020862	0.7554173285673206	0	0	5.455583402951824	9.266112684524701	ARG2
regulation of heart rate by cardiac conduction (GO:0086091)	2/39	0.18313788683923246	0.7554173285673206	0	0	2.6569333152247725	4.510186627192247	CACNB2;BIN1
regulation of stress fiber assembly (GO:0051492)	3/74	0.18457061032926925	0.7554173285673206	0	0	2.078511370489942	3.5121088361780193	LIMCH1;ARHGEF5;RAPGEF3
positive regulation of cation channel activity (GO:2001259)	2/40	0.19038207049243086	0.7554173285673206	0	0	2.5868817773075907	4.290918565573808	STAC;SHANK3
carbohydrate catabolic process (GO:0016052)	2/41	0.19766385067826506	0.7554173285673206	0	0	2.520422625950264	4.086077441422439	ENOSF1;ENO2
regulation of response to DNA damage stimulus (GO:2001020)	2/41	0.19766385067826506	0.7554173285673206	0	0	2.520422625950264	4.086077441422439	CRY1;HMGA2
gluconeogenesis (GO:0006094)	2/41	0.19766385067826506	0.7554173285673206	0	0	2.520422625950264	4.086077441422439	CRY1;ENO2
actin filament network formation (GO:0051639)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	PLS3
negative regulation of calcium ion transmembrane transport (GO:1903170)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	BIN1
purine nucleoside bisphosphate biosynthetic process (GO:0034033)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	ACOT7
angiogenesis involved in wound healing (GO:0060055)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	GATA2
negative regulation of defense response to virus (GO:0050687)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	TSPAN6
regulation of coagulation (GO:0050818)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	F2RL1
cell differentiation in spinal cord (GO:0021515)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	MDGA2
regulation of cytoplasmic transport (GO:1903649)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	ATP9A
cell-cell junction maintenance (GO:0045217)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	F2RL1
negative regulation of potassium ion transmembrane transport (GO:1901380)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	BIN1
regulation of endocytic recycling (GO:2001135)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	ATP9A
negative regulation of protein maturation (GO:1903318)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	SERPINE2
cellular response to cholesterol (GO:0071397)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	SMO
regulation of gene expression by genetic imprinting (GO:0006349)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	ZFP57
regulation of histone H3-K9 acetylation (GO:2000615)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	RAPGEF3
cellular response to UV-A (GO:0071492)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	MME
coenzyme A biosynthetic process (GO:0015937)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	ACOT7
regulation of long-term neuronal synaptic plasticity (GO:0048169)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	SHANK3
regulation of lymphocyte migration (GO:2000401)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	JAM2
DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	RPS6KA6
embryonic eye morphogenesis (GO:0048048)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	FBN1
positive regulation of alcohol biosynthetic process (GO:1902932)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	BMP6
regulation of T cell apoptotic process (GO:0070232)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	PRKCQ
regulation of toll-like receptor 2 signaling pathway (GO:0034135)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	F2RL1
ribonucleoside bisphosphate biosynthetic process (GO:0034030)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	ACOT7
interleukin-35-mediated signaling pathway (GO:0070757)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	IL12RB2
somite development (GO:0061053)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	SMO
lipoprotein catabolic process (GO:0042159)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	ABHD10
tetrahydrobiopterin metabolic process (GO:0046146)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	PRKG2
mitochondrial transcription (GO:0006390)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	MTERF2
monocyte differentiation (GO:0030224)	1/11	0.19931318386921895	0.7554173285673206	0	0	4.909774436090226	7.918866697062786	PIR
positive regulation of angiogenesis (GO:0045766)	4/116	0.2028905801015326	0.7554173285673206	0	0	1.7575757575757576	2.8034888076744875	ANXA3;HMGA2;GATA2;RAPGEF3
calcium ion transmembrane import into cytosol (GO:0097553)	2/42	0.20497884032609562	0.7554173285673206	0	0	2.457286432160804	3.8944267728254114	SLC8A3;RYR3
determination of left/right symmetry (GO:0007368)	2/42	0.20497884032609562	0.7554173285673206	0	0	2.457286432160804	3.8944267728254114	SMO;NPHP3
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	2/42	0.20497884032609562	0.7554173285673206	0	0	2.457286432160804	3.8944267728254114	RPS7;GNA12
regulation of neuron differentiation (GO:0045664)	3/79	0.21015231455745015	0.7554173285673206	0	0	1.9412700517035661	3.0282312277750343	ALK;BIN1;HES1
heart looping (GO:0001947)	2/43	0.2123228119651056	0.7554173285673206	0	0	2.397230052702537	3.7148614729709855	SMO;NPHP3
spermatid development (GO:0007286)	2/43	0.2123228119651056	0.7554173285673206	0	0	2.397230052702537	3.7148614729709855	SPINK2;JAM2
protein localization to synapse (GO:0035418)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	ZDHHC15
angiotensin maturation (GO:0002003)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	MME
regulation of actin filament depolymerization (GO:0030834)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	F2RL1
regulation of angiotensin levels in blood (GO:0002002)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	MME
negative regulation of hemostasis (GO:1900047)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	SERPINE2
brain morphogenesis (GO:0048854)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	SHANK3
negative regulation of JUN kinase activity (GO:0043508)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	MAPK8IP1
regulation of feeding behavior (GO:0060259)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	SGIP1
cellular response to thyroid hormone stimulus (GO:0097067)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	THRB
neurotransmitter uptake (GO:0001504)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	SLC29A2
regulation of plasminogen activation (GO:0010755)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	SERPINE2
polyol transport (GO:0015791)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	SLC5A3
positive regulation of actin filament depolymerization (GO:0030836)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	F2RL1
regulation of pseudopodium assembly (GO:0031272)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	F2RL1
positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	SMO
regulation of vascular associated smooth muscle cell migration (GO:1904752)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	PRKG1
regulation of ventricular cardiac muscle cell action potential (GO:0098911)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	BIN1
glycine metabolic process (GO:0006544)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	AMT
positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	F2RL1
positive regulation of protein depolymerization (GO:1901881)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	F2RL1
lysine catabolic process (GO:0006554)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	AASS
lysine metabolic process (GO:0006553)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	AASS
positive regulation of pseudopodium assembly (GO:0031274)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	F2RL1
megakaryocyte differentiation (GO:0030219)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	TAL1
positive regulation of T-helper 17 type immune response (GO:2000318)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	PRKCQ
mitochondrial genome maintenance (GO:0000002)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	AKT3
mitochondrion distribution (GO:0048311)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	MSTO1
positive regulation of vascular permeability (GO:0043117)	1/12	0.2153357099246634	0.7554173285673206	0	0	4.463203463203463	6.853503441418336	BMP6
hexose biosynthetic process (GO:0019319)	2/44	0.2196916931415981	0.7554173285673206	0	0	2.340033500837521	3.5463912296598648	CRY1;ENO2
positive regulation of DNA-binding transcription factor activity (GO:0051091)	7/246	0.22364380414512589	0.7554173285673206	0	0	1.4428971435263556	2.161027993840273	ALK;BEX1;CAMK1D;SMO;ANXA3;PRKCQ;ARHGEF5
regulation of insulin receptor signaling pathway (GO:0046626)	2/45	0.2270815619658121	0.7554173285673206	0	0	2.2854972537104126	3.3881263125594305	PRKCQ;VWA2
positive regulation of response to biotic stimulus (GO:0002833)	2/45	0.2270815619658121	0.7554173285673206	0	0	2.2854972537104126	3.3881263125594305	NMI;BMP6
pteridine-containing compound metabolic process (GO:0042558)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	PRKG2
atrial cardiac muscle cell action potential (GO:0086014)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	CACNB2
negative regulation of gluconeogenesis (GO:0045721)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	CRY1
negative regulation of histone methylation (GO:0031061)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	AASS
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	TAF9
negative regulation of locomotion (GO:0040013)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	SPOCK3
regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	F2RL1
negative regulation of potassium ion transport (GO:0043267)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	BIN1
negative regulation of reactive oxygen species biosynthetic process (GO:1903427)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	SLC18A2
negative regulation of stem cell differentiation (GO:2000737)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	HES1
regulation of histone modification (GO:0031056)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	HPF1
regulation of homotypic cell-cell adhesion (GO:0034110)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	PRKCQ
negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	NEDD4
DNA deamination (GO:0045006)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	CDADC1
regulation of nucleocytoplasmic transport (GO:0046822)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	NEDD4
embryonic hemopoiesis (GO:0035162)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	TAL1
regulation of protein acetylation (GO:1901983)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	RAPGEF3
plasma membrane repair (GO:0001778)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	SYTL4
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	PRKCQ
regulation of receptor signaling pathway via STAT (GO:1904892)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	HES1
regulation of response to stress (GO:0080134)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	CRHBP
fatty acid elongation (GO:0030497)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	ELOVL7
response to iron ion (GO:0010039)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	BMP6
response to muramyl dipeptide (GO:0032495)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	LDOC1
response to thyroid hormone (GO:0097066)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	THRB
response to UV-B (GO:0010224)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	MME
positive regulation of protein acetylation (GO:1901985)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	RAPGEF3
macrophage activation involved in immune response (GO:0002281)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	NMI
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	SLC5A3
positive regulation of vascular endothelial cell proliferation (GO:1905564)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	AKT3
mitotic DNA integrity checkpoint signaling (GO:0044774)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	STK33
very long-chain fatty acid biosynthetic process (GO:0042761)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	ELOVL7
myelination in peripheral nervous system (GO:0022011)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	ADGRG6
negative regulation by host of viral transcription (GO:0043922)	1/13	0.23103839499135687	0.7554173285673206	0	0	4.091060985797828	5.994105430085078	HMGA2
positive regulation of nucleocytoplasmic transport (GO:0046824)	2/46	0.23448864269537908	0.7554173285673206	0	0	2.2334399269072636	3.2392654086626194	NEDD4;RAPGEF3
spindle assembly (GO:0051225)	3/84	0.23645065737341897	0.7554173285673206	0	0	1.8209721056068664	2.625870419660473	GOLGA8B;STARD9;GOLGA8A
vascular transport (GO:0010232)	3/84	0.23645065737341897	0.7554173285673206	0	0	1.8209721056068664	2.625870419660473	SLC16A2;SLC5A3;SLC29A2
regulation of protein secretion (GO:0050708)	4/125	0.24097712666613633	0.7554173285673206	0	0	1.6260956674179814	2.3140207407451063	SERGEF;SYTL4;BMP6;RAPGEF3
determination of heart left/right asymmetry (GO:0061371)	2/47	0.24190930148925846	0.7554173285673206	0	0	2.1836962590731437	3.0990851572994003	SMO;NPHP3
regulation of wound healing (GO:0061041)	2/47	0.24190930148925846	0.7554173285673206	0	0	2.1836962590731437	3.0990851572994003	CD109;F2RL1
synapse organization (GO:0050808)	4/126	0.24530952532677874	0.7554173285673206	0	0	1.6126842192415962	2.266199497864118	SLC8A3;CACNB2;NEDD4;SHANK3
negative regulation of coagulation (GO:0050819)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	SERPINE2
atrial septum development (GO:0003283)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	NPHP3
calcium ion import across plasma membrane (GO:0098703)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	SLC8A3
regulation of chromatin organization (GO:1902275)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	HPF1
cell junction maintenance (GO:0034331)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	F2RL1
negative regulation of smooth muscle cell migration (GO:0014912)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	PRKG1
negative regulation of T cell differentiation (GO:0045581)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	LAG3
regulation of histone methylation (GO:0031060)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	AASS
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	TAF9
coenzyme A metabolic process (GO:0015936)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	ACOT7
pancreas development (GO:0031016)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	NPHP3
regulation of protein kinase C signaling (GO:0090036)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	ULK4
renal absorption (GO:0070293)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	KLHL3
respiratory electron transport chain (GO:0022904)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	SDHA
heart process (GO:0003015)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	SGCZ
heterochromatin organization (GO:0070828)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	HMGA2
positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	BAIAP3
response to UV-A (GO:0070141)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	MME
positive regulation of leukocyte degranulation (GO:0043302)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	F2RL1
positive regulation of long-term synaptic potentiation (GO:1900273)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	SHANK3
positive regulation of lymphocyte migration (GO:2000403)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	JAM2
sequestering of extracellular ligand from receptor (GO:0035581)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	FBN1
sodium-independent organic anion transport (GO:0043252)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	SLC16A2
striated muscle cell development (GO:0055002)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	PGM5
manganese ion transport (GO:0006828)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	ATP2C1
T-helper cell differentiation (GO:0042093)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	TMEM98
positive regulation of SMAD protein signal transduction (GO:0060391)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	BMP6
thymus development (GO:0048538)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	HES1
positive regulation of superoxide anion generation (GO:0032930)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	F2RL1
vasodilation (GO:0042311)	1/14	0.24642760797141816	0.7554173285673206	0	0	3.776171197223829	5.289233936920179	F2RL1
positive regulation of endothelial cell migration (GO:0010595)	3/86	0.2471279695800218	0.7554173285673206	0	0	1.7769111711328942	2.483853469990879	ANXA3;AKT3;GATA2
transport across blood-brain barrier (GO:0150104)	3/86	0.2471279695800218	0.7554173285673206	0	0	1.7769111711328942	2.483853469990879	SLC16A2;SLC5A3;SLC29A2
negative regulation of MAP kinase activity (GO:0043407)	2/48	0.2493400423164692	0.7554173285673206	0	0	2.136115359405724	2.9669311165282166	UCHL1;MAPK8IP1
cellular response to alcohol (GO:0097306)	2/48	0.2493400423164692	0.7554173285673206	0	0	2.136115359405724	2.9669311165282166	SMO;GNAI1
positive regulation of blood vessel endothelial cell migration (GO:0043536)	2/48	0.2493400423164692	0.7554173285673206	0	0	2.136115359405724	2.9669311165282166	AKT3;GATA2
positive regulation of endocytosis (GO:0045807)	2/48	0.2493400423164692	0.7554173285673206	0	0	2.136115359405724	2.9669311165282166	SGIP1;F2RL1
inositol phosphate metabolic process (GO:0043647)	2/48	0.2493400423164692	0.7554173285673206	0	0	2.136115359405724	2.9669311165282166	NUDT11;PLCB4
myelination (GO:0042552)	2/48	0.2493400423164692	0.7554173285673206	0	0	2.136115359405724	2.9669311165282166	SLC8A3;ADGRG6
peptidyl-serine modification (GO:0018209)	5/169	0.25042632906257334	0.7554173285673206	0	0	1.500154368632294	2.077099483246931	RPS6KA6;HPF1;CAMK1D;AKT3;PRKCQ
calcium ion transmembrane transport (GO:0070588)	3/87	0.2524946145760104	0.7554173285673206	0	0	1.7556675062972291	2.4164399374244163	SLC8A3;ATP2C1;RYR3
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	5/170	0.25418073450122886	0.7554173285673206	0	0	1.4909858074415037	2.0422177406728204	TRO;CLDN15;FAT4;ATP2C1;CDH7
aminoglycan biosynthetic process (GO:0006023)	2/49	0.2567775028451398	0.7554173285673206	0	0	2.090559178873089	2.8422099410197035	GCNT2;GPC5
positive regulation of reactive oxygen species metabolic process (GO:2000379)	2/49	0.2567775028451398	0.7554173285673206	0	0	2.090559178873089	2.8422099410197035	F2RL1;SLC5A3
negative regulation of binding (GO:0051100)	3/88	0.25787802280343813	0.7554173285673206	0	0	1.734923692398874	2.3512875788736385	SMO;HMGA2;MITD1
