Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
kinase binding (GO:0019900)	9/461	0.5763572953198456	0.8346157555178092	0	0	0.9751035466129507	0.5373088755971429	SPDYE2B;RPS7;SV2A;SPDYE2;SPDYE1;SPDYE3;SPDYE6;SPDYE7P;RHOBTB1
protein kinase inhibitor activity (GO:0004860)	1/43	0.5808964833002116	0.8354330286523929	0	0	1.1670843776106934	0.6339400525591269	MAPK8IP1
cation channel activity (GO:0005261)	2/98	0.5863794087899814	0.8354330286523929	0	0	1.0209380234505863	0.5449647144038566	CACNB2;TMEM63A
cysteine-type peptidase activity (GO:0008234)	2/98	0.5863794087899814	0.8354330286523929	0	0	1.0209380234505863	0.5449647144038566	UCHL1;CTSF
single-stranded RNA binding (GO:0003727)	1/45	0.5975287425977955	0.8464070486049352	0	0	1.1139211665527455	0.573616925694338	RBM11
DNA-binding transcription factor binding (GO:0140297)	4/208	0.600469906180105	0.8464070486049352	0	0	0.9603881956823134	0.48983903958394587	BEX1;TAL1;TAF9;HES1
endopeptidase regulator activity (GO:0061135)	1/46	0.6055962944021247	0.8491164974421325	0	0	1.0891116680590365	0.5462349128751961	SPINK2
transcription regulatory region nucleic acid binding (GO:0001067)	4/212	0.6154553652788854	0.8583982726258138	0	0	0.9417249417249417	0.4571065569697076	TAL1;TAF9;HMGA2;PBX1
acetylglucosaminyltransferase activity (GO:0008375)	1/48	0.6212506591938488	0.8602835234944735	0	0	1.042659841092092	0.49632760537532666	GCNT2
cysteine-type endopeptidase activity (GO:0004197)	2/105	0.6239787260774678	0.8602835234944735	0	0	0.9512123725423233	0.4486288559958917	UCHL1;CTSF
amino acid transmembrane transporter activity (GO:0015171)	1/49	0.628843843755741	0.8602835234944735	0	0	1.0208855472013367	0.47356054133734105	SLC16A2
methyltransferase activity (GO:0008168)	1/50	0.6362851720940257	0.8602835234944735	0	0	1.0	0.45210843234035236	AMT
calcium-dependent phospholipid binding (GO:0005544)	1/50	0.6362851720940257	0.8602835234944735	0	0	1.0	0.45210843234035236	ANXA3
potassium channel regulator activity (GO:0015459)	1/50	0.6362851720940257	0.8602835234944735	0	0	1.0	0.45210843234035236	SLC5A3
nucleoside-triphosphatase activity (GO:0017111)	5/278	0.655836430879492	0.8743819203354166	0	0	0.896137617656605	0.37803015557751335	GNA12;RAB38;GSPT2;GNAI1;RHOBTB1
transcription coregulator binding (GO:0001221)	1/53	0.6577280142822944	0.8743819203354166	0	0	0.9421631000578369	0.39473221873718034	THRB
exopeptidase activity (GO:0008238)	1/53	0.6577280142822944	0.8743819203354166	0	0	0.9421631000578369	0.39473221873718034	MME
iron ion binding (GO:0005506)	1/54	0.6645916157290637	0.8743819203354166	0	0	0.9243391497611955	0.37766883638829796	SCD
pyrophosphatase activity (GO:0016462)	1/54	0.6645916157290637	0.8743819203354166	0	0	0.9243391497611955	0.37766883638829796	NUDT11
zinc ion binding (GO:0008270)	6/336	0.6665099921047326	0.8743819203354166	0	0	0.889247808029534	0.3607679669444821	HPF1;CDADC1;MME;TMEM163;SHANK3;ZDHHC15
secondary active transmembrane transporter activity (GO:0015291)	1/56	0.6779096592460222	0.8806179397068425	0	0	0.8906356801093643	0.34622682390162524	SLC16A2
microtubule motor activity (GO:0003777)	1/56	0.6779096592460222	0.8806179397068425	0	0	0.8906356801093643	0.34622682390162524	STARD9
carboxylic acid transmembrane transporter activity (GO:0046943)	1/57	0.6843695263338387	0.8823031894736771	0	0	0.87468671679198	0.3317312911203847	SLC16A2
protein kinase binding (GO:0019901)	9/506	0.6858658755908584	0.8823031894736771	0	0	0.8847303771477972	0.3336081029499477	SPDYE2B;RPS7;SV2A;SPDYE2;SPDYE1;SPDYE3;SPDYE6;SPDYE7P;RHOBTB1
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	21/1149	0.6970744188855815	0.8913432689355447	0	0	0.9073710211643182	0.3274367228508503	ZNF132;ZNF660;THRB;HLF;ZNF140;HMGA2;GATA2;PBX1;HOXA9;NFIA;ZFP30;DMRTC1;TAL1;ZNF229;HES1;ZNF544;E2F5;ZNF334;ZNF300;ZNF354C;ZNF286A
transmembrane receptor protein kinase activity (GO:0019199)	1/60	0.7029839366321843	0.8913432689355447	0	0	0.8300836837857355	0.29253911879720473	ALK
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	1/60	0.7029839366321843	0.8913432689355447	0	0	0.8300836837857355	0.29253911879720473	ALK
methylation-dependent protein binding (GO:0140034)	1/63	0.7205031318343137	0.9092063330290149	0	0	0.7897970733284825	0.25889983779012715	SPIN2A
motor activity (GO:0003774)	1/66	0.7369913989459721	0.9212392486824651	0	0	0.7532292269134374	0.22986978533934932	STARD9
ribonuclease activity (GO:0004540)	1/66	0.7369913989459721	0.9212392486824651	0	0	0.7532292269134374	0.22986978533934932	ELAC2
GDP binding (GO:0019003)	1/67	0.7422689576504921	0.9234801585792507	0	0	0.7417786891471102	0.22108240936889134	GNAI1
methylated histone binding (GO:0035064)	1/68	0.7474408749973982	0.9255693078238809	0	0	0.7306699584782853	0.21269807886502268	SPIN2A
sequence-specific double-stranded DNA binding (GO:1990837)	12/712	0.766992848112947	0.9381829254926927	0	0	0.8350515463917526	0.22152063891089754	ZNF660;HOXA9;THRB;HLF;ZNF140;TAL1;TAF9;HMGA2;HES1;ZNF385D;GATA2;PBX1
cis-regulatory region sequence-specific DNA binding (GO:0000987)	20/1149	0.7710096604857509	0.9381829254926927	0	0	0.8610787375879912	0.22392729351855506	ZNF132;ZNF660;THRB;HLF;ZNF140;GATA2;PBX1;HOXA9;NFIA;ZFP30;DMRTC1;TAL1;ZNF229;HES1;ZNF544;E2F5;ZNF334;ZNF300;ZNF354C;ZNF286A
ATPase binding (GO:0051117)	1/73	0.7717882179524793	0.9381829254926927	0	0	0.6797549429128377	0.17608718421871544	TAF9
phospholipase activity (GO:0004620)	1/73	0.7717882179524793	0.9381829254926927	0	0	0.6797549429128377	0.17608718421871544	PLCB4
protein tyrosine phosphatase activity (GO:0004725)	1/74	0.7763691433597895	0.9387639715389801	0	0	0.6704088989597281	0.16969870847784807	PTPN20
ubiquitin protein ligase binding (GO:0031625)	4/265	0.7793512216550023	0.9387639715389801	0	0	0.7484422771779093	0.18658177425671216	UCHL1;PACRG;CAMLG;FANCL
acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	1/76	0.7852576394269755	0.941598526914699	0	0	0.6524644945697577	0.15772899309671823	ZDHHC15
phosphatase activity (GO:0016791)	1/79	0.7979339371630982	0.9487842950125818	0	0	0.6272733114838378	0.14159407244067043	PHOSPHO2
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	5/333	0.7988203781724758	0.9487842950125818	0	0	0.7437480703920963	0.16706007186853816	HLF;NFIA;ZNF229;ZNF544;ZNF300
ligand-gated cation channel activity (GO:0099094)	1/80	0.8019912531427107	0.9487842950125818	0	0	0.6193014181022176	0.13665355064894844	CHRNA5
metalloendopeptidase activity (GO:0004222)	1/82	0.8098637027216147	0.9501705729034361	0	0	0.6039481419598378	0.12736620917993374	MME
calcium channel activity (GO:0005262)	1/84	0.8174239068154928	0.9501705729034361	0	0	0.5893347827399825	0.11880839581512609	CACNB2
UDP-glycosyltransferase activity (GO:0008194)	1/84	0.8174239068154928	0.9501705729034361	0	0	0.5893347827399825	0.11880839581512609	GCNT2
ubiquitin-like protein ligase binding (GO:0044389)	4/282	0.8184673264545692	0.9501705729034361	0	0	0.7020565365889107	0.14063723035884407	UCHL1;PACRG;CAMLG;FANCL
mRNA 3'-UTR binding (GO:0003730)	1/85	0.8210907969618373	0.9501705729034361	0	0	0.5822890559732665	0.1147817401929339	RPS7
cytokine receptor activity (GO:0004896)	1/88	0.8316565101872557	0.9582129356505338	0	0	0.5621237000547346	0.10361950606230967	IL12RB2
double-stranded DNA binding (GO:0003690)	10/651	0.8424921743319551	0.9649451440112514	0	0	0.7583903356134245	0.1299812062867483	ZNF660;HOXA9;THRB;HLF;ZNF140;CRY1;HES1;ZNF385D;GATA2;PBX1
phosphatidylinositol binding (GO:0035091)	1/92	0.8447821638136239	0.9649451440112514	0	0	0.5373048004626952	0.09063068197944192	MITD1
single-stranded DNA binding (GO:0003697)	1/97	0.859762797220593	0.9726979211944761	0	0	0.5091896407685882	0.07693791566905633	PMS2
voltage-gated cation channel activity (GO:0022843)	1/97	0.859762797220593	0.9726979211944761	0	0	0.5091896407685882	0.07693791566905633	CACNB2
protein kinase regulator activity (GO:0019887)	1/98	0.862581175398875	0.9726979211944761	0	0	0.5039144252383536	0.07449166294653928	MAPK8IP1
actin binding (GO:0003779)	2/177	0.8720439841891456	0.9765190068368303	0	0	0.5577889447236181	0.07636990527392347	PACRG;PAWR
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	22/1359	0.875021698910149	0.9765190068368303	0	0	0.7950081719715227	0.10613883338323846	ZNF132;ZNF660;THRB;HLF;ZNF140;GATA2;PBX1;ZNF709;HOXA9;ZFP57;NFIA;ZFP30;DMRTC1;TAL1;ZNF229;HES1;ZNF544;E2F5;ZNF334;ZNF300;ZNF354C;ZNF286A
thiol-dependent deubiquitinase (GO:0004843)	1/106	0.8831862048248058	0.9765190068368303	0	0	0.4653299916457811	0.05780293005594144	UCHL1
protein tyrosine kinase activity (GO:0004713)	1/108	0.8878364710241954	0.9765190068368303	0	0	0.4565853887054084	0.05431891683552032	ALK
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	3/256	0.8891028354750261	0.9765190068368303	0	0	0.5778616302107705	0.06792322826769583	ZFP57;ZNF140;HES1
deubiquitinase activity (GO:0101005)	1/112	0.8965902723058896	0.9765190068368303	0	0	0.4400415453047032	0.04803330554816632	UCHL1
omega peptidase activity (GO:0008242)	1/113	0.8986700761804409	0.9765190068368303	0	0	0.43609022556390975	0.046591575158217616	UCHL1
phosphatase binding (GO:0019902)	1/114	0.9007081519866214	0.9765190068368303	0	0	0.43220884068578524	0.045197802771977096	CRY1
purine ribonucleoside triphosphate binding (GO:0035639)	6/460	0.9009315633063614	0.9765190068368303	0	0	0.6422102462040743	0.06699921370803695	AKT3;RAB38;CDC42BPA;RHOBTB1;ARHGEF5;GNAI1
sequence-specific DNA binding (GO:0043565)	10/707	0.9034712289338133	0.9765190068368303	0	0	0.6953978589559652	0.07059054142774794	ZNF660;HOXA9;THRB;HLF;ZNF140;HES1;ZNF385D;GATA2;PBX1;ZNF300
hexosyltransferase activity (GO:0016758)	1/119	0.9103012644829274	0.9765190068368303	0	0	0.4137887090607876	0.038887728143013334	GCNT2
nuclear receptor binding (GO:0016922)	1/120	0.9121059383185048	0.9765190068368303	0	0	0.41029043196225856	0.037746364928316546	CRY1
metallopeptidase activity (GO:0008237)	1/121	0.9138743913039016	0.9765190068368303	0	0	0.4068504594820384	0.03664182484305676	MME
DNA binding (GO:0003677)	11/811	0.9356714430566876	0.9957949092771976	0	0	0.6645244215938303	0.04418481789443705	THRB;HLF;ZNF140;MTERF2;TAF9;CRY1;PMS2;HMGA2;HES1;PBX1;ZNF300
adenyl ribonucleotide binding (GO:0032559)	3/306	0.9461458497910126	0.9966284647078989	0	0	0.4812579494725291	0.02664174060289466	AKT3;MPPED2;CDC42BPA
tubulin binding (GO:0015631)	3/307	0.9469419024308641	0.9966284647078989	0	0	0.47965000662866236	0.026149336862473695	PACRG;SGIP1;STARD9
microtubule binding (GO:0008017)	2/232	0.9480883537065962	0.9966284647078989	0	0	0.4232029713786323	0.022559926658234825	SGIP1;STARD9
endopeptidase activity (GO:0004175)	3/315	0.9529277302412206	0.9966284647078989	0	0	0.4671575276109281	0.022524566462552492	UCHL1;MME;CTSF
transcription cis-regulatory region binding (GO:0000976)	6/549	0.9651926494790866	0.9966284647078989	0	0	0.5344532630339064	0.018934375471974754	ZNF709;ZFP57;TAL1;TAF9;HMGA2;PBX1
mRNA binding (GO:0003729)	2/263	0.9693819892811502	0.9966284647078989	0	0	0.37234063035483933	0.011578503438972335	RPS7;LUC7L3
cytokine activity (GO:0005125)	1/173	0.9701112720167693	0.9966284647078989	0	0	0.28309144955411786	0.008590268673430363	BMP6
small GTPase binding (GO:0031267)	1/175	0.9713050249753146	0.9966284647078989	0	0	0.27980871719528705	0.008146553891183777	FGD5
ATP binding (GO:0005524)	2/278	0.976379876439148	0.9966284647078989	0	0	0.35183162187750344	0.00841002498732193	AKT3;CDC42BPA
protein heterodimerization activity (GO:0046982)	1/188	0.977985779042377	0.9966284647078989	0	0	0.26018254191628803	0.005791702386892428	BMP6
G protein-coupled receptor activity (GO:0004930)	2/283	0.9783484950258811	0.9966284647078989	0	0	0.34548185768701156	0.007562369168577795	ADGRG6;F2RL1
GTPase binding (GO:0051020)	1/201	0.9831139449754	0.9966284647078989	0	0	0.24310776942355888	0.004140186093406595	FGD5
receptor ligand activity (GO:0048018)	2/307	0.9857896434705714	0.9966284647078989	0	0	0.317900980311393	0.004549891173000781	SEMA3C;BMP6
cadherin binding (GO:0045296)	2/322	0.9891067404459525	0.9966284647078989	0	0	0.3027638190954774	0.0033161798410489443	CDH7;CNN3
protein homodimerization activity (GO:0042803)	5/636	0.9961258203053359	0.999899024170129	0	0	0.38052919817849906	0.0014771016224718074	ACOT7;CDADC1;MME;HES1;RBM11
RNA binding (GO:0003723)	9/1406	0.9999913177055783	0.9999913177055783	0	0	0.2999247565572555	2.6040463453657254E-6	RPS7;NSUN5;ELAC2;NBPF10;DHX16;LUC7L3;GSPT2;TPT1;RBM11
