Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
lytic vacuole (GO:0000323)	2/219	0.9354673765843129	0.9939340876208325	0	0	0.4488571891716648	0.02994281718648511	RAB38;CTSF
intracellular organelle lumen (GO:0070013)	11/848	0.9549565243788556	0.9952916463796379	0	0	0.6338987631797981	0.029216054065659622	ARG2;ABHD10;HIBADH;MTERF2;ELAC2;AMT;COMMD3;GPC5;CP;AASS;FBN1
cytoskeleton (GO:0005856)	7/600	0.9579477043209509	0.9952916463796379	0	0	0.5709056893614648	0.024527302117546047	BIN1;MYO5C;PAWR;CDC42BPA;PPP1R9A;RHOBTB1;CNN3
cullin-RING ubiquitin ligase complex (GO:0031461)	1/157	0.958594576293248	0.9952916463796379	0	0	0.3123835229098387	0.013209777720662995	KLHL3
chromosome (GO:0005694)	1/160	0.9610484106835837	0.9952916463796379	0	0	0.3064422061442916	0.012175100833045715	HMGA2
membrane raft (GO:0045121)	1/163	0.963357155051949	0.9952916463796379	0	0	0.30072093814783873	0.011226230910680354	MME
microtubule (GO:0005874)	1/182	0.9751207867524478	0.99881863038456	0	0	0.26889045818967305	0.006774407867612677	CRHBP
endoplasmic reticulum lumen (GO:0005788)	2/285	0.9790906910863204	0.99881863038456	0	0	0.3430047765328409	0.0072480354045120834	CP;FBN1
intracellular non-membrane-bounded organelle (GO:0043232)	13/1158	0.9933705542325064	0.99881863038456	0	0	0.5414282973945815	0.003601320146469945	RPS7;NSUN5;LDOC1;CDC42BPA;SDHA;RHOBTB1;RPS6KA6;STAG3;BIN1;SCD;E2F5;ZNF300;SLC29A2
nucleus (GO:0005634)	70/4484	0.9938607265671434	0.99881863038456	0	0	0.7297853935824031	0.004494161681379986	ZNF132;THRB;FHL1;NUDT11;CRHBP;HOXA9;HPF1;ZFP30;DHX16;ZNF385D;AASS;PACRG;CDADC1;HFM1;CAMK1D;RPS7;ELAC2;STARD9;PAWR;LDOC1;TSPY4;TSPY2;TC2N;TSPY3;SERPINB6;TSPY1;DPPA4;BIN1;TAL1;CRY1;LUC7L3;L3MBTL4;ARHGEF5;TSPYL5;BEX2;BEX1;HLF;TAF9;FIGN;GATA2;MIPOL1;ZNF709;STK33;PDZD2;ZNF229;PMS2;HES1;ZNF544;ZNF300;RBM11;TCEAL9;ZNF286A;ZNF140;GTF2IRD2;FANCL;NAP1L3;HMGA2;NAP1L2;NMI;PBX1;REC8;NFIA;DMRTC1;STAG3;ID1;PIR;SERGEF;ZNF334;TPT1;ZNF354C
intracellular membrane-bounded organelle (GO:0043231)	79/5192	0.9986283060354016	0.99881863038456	0	0	0.6973081260704344	9.571499565852261E-4	ZNF132;THRB;FHL1;NUDT11;CRHBP;HOXA9;HPF1;ZFP30;DHX16;ZNF385D;SLC18A2;AASS;PACRG;CDADC1;HFM1;CAMK1D;RPS7;ELAC2;STARD9;PAWR;LDOC1;TSPY4;TSPY2;TC2N;TSPY3;SERPINB6;TSPY1;GOLGA8B;SMO;DPPA4;BIN1;TAL1;CRY1;LUC7L3;L3MBTL4;GOLGA8A;ARHGEF5;TSPYL5;BEX2;TMEM63A;BEX1;HLF;TAF9;FIGN;GATA2;RHOBTB1;MIPOL1;ZNF709;MYCT1;STK33;PDZD2;ZNF229;PMS2;HES1;ZNF544;E2F5;ZNF300;RBM11;TCEAL9;ZNF286A;ZNF140;GTF2IRD2;FANCL;NAP1L3;HMGA2;NAP1L2;NMI;PBX1;REC8;NFIA;DMRTC1;STAG3;ID1;PIR;MITD1;SERGEF;ZNF334;TPT1;ZNF354C
microtubule cytoskeleton (GO:0015630)	1/331	0.99881863038456	0.99881863038456	0	0	0.14635072529809373	1.7299650660489692E-4	CRHBP
