Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RHO GTPases activate PAKs Homo sapiens R-HSA-5627123	2/21	0.06526256283317833	0.3845636966946789	0	0	5.178788680243322	14.134658097004975	CDC42;FLNA
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters Homo sapiens R-HSA-164938	2/21	0.06526256283317833	0.3845636966946789	0	0	5.178788680243322	14.134658097004975	ARF1;CD4
Translocation of ZAP-70 to Immunological synapse Homo sapiens R-HSA-202430	2/21	0.06526256283317833	0.3845636966946789	0	0	5.178788680243322	14.134658097004975	CD4;CD3D
NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947	3/47	0.06752384166676974	0.3946270418721871	0	0	3.3585985802610487	9.05234522192748	KAT2B;TLE1;HDAC9
Hexose transport Homo sapiens R-HSA-189200	3/48	0.07100228109502485	0.41158232862400584	0	0	3.283795130142737	8.685780223353524	SLC2A3;HK2;HK1
Activated TLR4 signalling Homo sapiens R-HSA-166054	5/112	0.07434989659404465	0.425288727906408	0	0	2.3060451910564295	5.99334918113282	SOCS1;CD36;MAP2K7;TLR4;TLR2
Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978	3/49	0.07455973490645301	0.425288727906408	0	0	3.212244003942613	8.339482252903306	MRC1;FCGR1A;FCGR1B
Chondroitin sulfate/dermatan sulfate metabolism Homo sapiens R-HSA-1793185	3/50	0.07819476882397126	0.442483096599139	0	0	3.143737606516962	8.011980426037384	VCAN;CHST15;ARSB
G-protein beta:gamma signalling Homo sapiens R-HSA-397795	3/51	0.08190591248045363	0.45608172799054586	0	0	3.0780856423173804	7.701936950398637	PLCB2;CSF2RA;PIK3R6
Nuclear Envelope Breakdown Homo sapiens R-HSA-2980766	3/51	0.08190591248045363	0.45608172799054586	0	0	3.0780856423173804	7.701936950398637	BANF1;PRKCA;LMNB1
TNFs bind their physiological receptors Homo sapiens R-HSA-5669034	2/24	0.0825168904779529	0.45608172799054586	0	0	4.471904979442668	11.156295114476334	TNFRSF1B;TNFSF13B
DAP12 signaling Homo sapiens R-HSA-2424491	11/344	0.08628225849078257	0.4732250023379075	0	0	1.636111690096266	4.008688431946104	CD86;KLRK1;TYROBP;GRAP2;PRKCD;PRKCA;CSF2RA;SPTB;VCL;HBEGF;RASGRP3
Basigin interactions Homo sapiens R-HSA-210991	2/25	0.08854653750604154	0.47828546395308796	0	0	4.27725584443959	10.36903917949918	SLC7A7;BSG
Synthesis of IP3 and IP4 in the cytosol Homo sapiens R-HSA-1855204	2/25	0.08854653750604154	0.47828546395308796	0	0	4.27725584443959	10.36903917949918	INPPL1;PLCB2
Disease Homo sapiens R-HSA-1643685	20/725	0.09259099281707663	0.4790967061168756	0	0	1.4106009705113849	3.3566144581560526	CD86;ARF1;XRCC6;JAG1;CCDC59;CFP;CBL;HDAC9;CSF2RA;KAT2B;VCAN;CD4;TCEB3;BANF1;CD36;MAP2K7;TLR4;POLR2K;HBEGF;TLR2
Golgi Associated Vesicle Biogenesis Homo sapiens R-HSA-432722	3/54	0.09348082369482044	0.4790967061168756	0	0	2.8965772707067714	6.864885113038044	ARF1;CPD;IGF2R
CaM pathway Homo sapiens R-HSA-111997	2/26	0.09470227438357533	0.4790967061168756	0	0	4.098827470686767	9.661007103829663	PRKCD;PRKCA
Calmodulin induced events Homo sapiens R-HSA-111933	2/26	0.09470227438357533	0.4790967061168756	0	0	4.098827470686767	9.661007103829663	PRKCD;PRKCA
PD-1 signaling Homo sapiens R-HSA-389948	2/26	0.09470227438357533	0.4790967061168756	0	0	4.098827470686767	9.661007103829663	CD4;CD3D
APOBEC3G mediated resistance to HIV-1 infection Homo sapiens R-HSA-180689	1/5	0.09608811917912091	0.4790967061168756	0	0	12.278195488721805	28.761545244236093	BANF1
Disinhibition of SNARE formation Homo sapiens R-HSA-114516	1/5	0.09608811917912091	0.4790967061168756	0	0	12.278195488721805	28.761545244236093	PRKCA
Scavenging by Class B Receptors Homo sapiens R-HSA-3000471	1/5	0.09608811917912091	0.4790967061168756	0	0	12.278195488721805	28.761545244236093	CD36
Cytochrome c-mediated apoptotic response Homo sapiens R-HSA-111461	1/5	0.09608811917912091	0.4790967061168756	0	0	12.278195488721805	28.761545244236093	APAF1
Activation of caspases through apoptosome-mediated cleavage Homo sapiens R-HSA-111459	1/5	0.09608811917912091	0.4790967061168756	0	0	12.278195488721805	28.761545244236093	APAF1
Activation of RAS in B cells Homo sapiens R-HSA-1169092	1/5	0.09608811917912091	0.4790967061168756	0	0	12.278195488721805	28.761545244236093	RASGRP3
Signaling by NOTCH Homo sapiens R-HSA-157118	5/122	0.09829428386726674	0.48669322498167494	0	0	2.10786541166288	4.889803845758382	KAT2B;FCER2;TLE1;JAG1;HDAC9
Uptake and actions of bacterial toxins Homo sapiens R-HSA-5339562	2/27	0.1009766762837424	0.48977122578441046	0	0	3.9346733668341707	9.02167766919738	MAP2K7;HBEGF
Effects of PIP2 hydrolysis Homo sapiens R-HSA-114508	2/27	0.1009766762837424	0.48977122578441046	0	0	3.9346733668341707	9.02167766919738	DGKD;PRKCD
Pyruvate metabolism Homo sapiens R-HSA-70268	2/27	0.1009766762837424	0.48977122578441046	0	0	3.9346733668341707	9.02167766919738	BSG;PDK1
Cellular Senescence Homo sapiens R-HSA-2559583	6/161	0.1047845614245895	0.4925058022802653	0	0	1.9104306533486164	4.309642759115773	CDKN2C;CCNE2;HIST1H1D;MAP2K7;HIST1H1B;LMNB1
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants Homo sapiens R-HSA-2894862	3/57	0.1056849758048816	0.4925058022802653	0	0	2.7352364959417854	6.146876562021285	KAT2B;JAG1;HDAC9
Signaling by NOTCH1 in Cancer Homo sapiens R-HSA-2644603	3/57	0.1056849758048816	0.4925058022802653	0	0	2.7352364959417854	6.146876562021285	KAT2B;JAG1;HDAC9
Signaling by NOTCH1 PEST Domain Mutants in Cancer Homo sapiens R-HSA-2644602	3/57	0.1056849758048816	0.4925058022802653	0	0	2.7352364959417854	6.146876562021285	KAT2B;JAG1;HDAC9
Constitutive Signaling by NOTCH1 PEST Domain Mutants Homo sapiens R-HSA-2644606	3/57	0.1056849758048816	0.4925058022802653	0	0	2.7352364959417854	6.146876562021285	KAT2B;JAG1;HDAC9
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer Homo sapiens R-HSA-2894858	3/57	0.1056849758048816	0.4925058022802653	0	0	2.7352364959417854	6.146876562021285	KAT2B;JAG1;HDAC9
Ca-dependent events Homo sapiens R-HSA-111996	2/28	0.10736256358803425	0.49386779250495755	0	0	3.7831465017394668	8.442256846608407	PRKCD;PRKCA
The role of Nef in HIV-1 replication and disease pathogenesis Homo sapiens R-HSA-164952	2/28	0.10736256358803425	0.49386779250495755	0	0	3.7831465017394668	8.442256846608407	ARF1;CD4
Apoptosis Homo sapiens R-HSA-109581	6/163	0.10943655492458775	0.5001811773155838	0	0	1.885899964434673	4.172384515001668	APAF1;PRKCD;HIST1H1D;TLR4;HIST1H1B;LMNB1
Myogenesis Homo sapiens R-HSA-525793	2/29	0.11385299511104845	0.5027221419467496	0	0	3.6428438488739996	7.915342981653803	CDC42;MEF2D
CDO in myogenesis Homo sapiens R-HSA-375170	2/29	0.11385299511104845	0.5027221419467496	0	0	3.6428438488739996	7.915342981653803	CDC42;MEF2D
PIWI-interacting RNA (piRNA) biogenesis Homo sapiens R-HSA-5601884	2/29	0.11385299511104845	0.5027221419467496	0	0	3.6428438488739996	7.915342981653803	PIWIL4;POLR2K
Proton-coupled monocarboxylate transport Homo sapiens R-HSA-433692	1/6	0.11417084824131203	0.5027221419467496	0	0	9.822055137844611	21.314441936770365	BSG
Uptake and function of diphtheria toxin Homo sapiens R-HSA-5336415	1/6	0.11417084824131203	0.5027221419467496	0	0	9.822055137844611	21.314441936770365	HBEGF
Metabolism of carbohydrates Homo sapiens R-HSA-71387	9/282	0.1142229831632166	0.5027221419467496	0	0	1.629549478654338	3.53547502752702	VCAN;PGAM1;CHST15;MAN2B1;SLC2A3;ARSB;HK2;HK1;SGSH
Programmed Cell Death Homo sapiens R-HSA-5357801	6/166	0.11660979796091278	0.5077681903098679	0	0	1.850253807106599	3.9760510710741794	APAF1;PRKCD;HIST1H1D;TLR4;HIST1H1B;LMNB1
PI Metabolism Homo sapiens R-HSA-1483255	3/60	0.11847459228273488	0.5077681903098679	0	0	2.5908789606257456	5.526491861905216	ARF1;INPPL1;PIK3R6
Signaling by SCF-KIT Homo sapiens R-HSA-1433557	10/325	0.11867412252798712	0.5077681903098679	0	0	1.5698005698005697	3.3458321329699188	CD86;SOCS1;GRAP2;PRKCA;CBL;CSF2RA;SPTB;VCL;HBEGF;RASGRP3
TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648	3/61	0.1228601605261977	0.5077681903098679	0	0	2.5460783462173198	5.3383840507772655	FANCD2;TCEB3;POLR2K
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	4/95	0.122927282567788	0.5077681903098679	0	0	2.1655011655011656	4.539241897389907	CDC42;ACTB;MYL12A;VEGFA
VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	8/248	0.1257810642025186	0.5077681903098679	0	0	1.6462585034013606	3.4130436565773365	PRKCD;PRKCA;CSF2RA;SPTB;VCL;HBEGF;VEGFA;RASGRP3
Amino acid transport across the plasma membrane Homo sapiens R-HSA-352230	2/31	0.1271208786872187	0.5077681903098679	0	0	3.3912666782186798	6.994883774725574	SLC36A1;SLC7A7
Pausing and recovery of Tat-mediated HIV elongation Homo sapiens R-HSA-167238	2/31	0.1271208786872187	0.5077681903098679	0	0	3.3912666782186798	6.994883774725574	TCEB3;POLR2K
Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243	2/31	0.1271208786872187	0.5077681903098679	0	0	3.3912666782186798	6.994883774725574	TCEB3;POLR2K
FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	9/289	0.1271945869351462	0.5077681903098679	0	0	1.588235294117647	3.2750002342423024	IGKC;GRAP2;IGHV3-23;MAP2K7;CSF2RA;SPTB;VCL;HBEGF;RASGRP3
FCERI mediated Ca+2 mobilization Homo sapiens R-HSA-2871809	3/62	0.1273041124267621	0.5077681903098679	0	0	2.5027963967040945	5.158705039430578	IGKC;GRAP2;IGHV3-23
Defective CHST3 causes SEDCJD Homo sapiens R-HSA-3595172	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	VCAN
Defective CHSY1 causes TPBS Homo sapiens R-HSA-3595177	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	VCAN
Defective CHST14 causes EDS, musculocontractural type Homo sapiens R-HSA-3595174	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	VCAN
Attachment of GPI anchor to uPAR Homo sapiens R-HSA-162791	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	PLAUR
Clearance of Nuclear Envelope Membranes from Chromatin Homo sapiens R-HSA-2993913	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	BANF1
Apoptotic factor-mediated response Homo sapiens R-HSA-111471	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	APAF1
Histidine catabolism Homo sapiens R-HSA-70921	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	HAL
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant Homo sapiens R-HSA-2660825	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	JAG1
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant Homo sapiens R-HSA-2660826	1/7	0.13189272078313496	0.5077681903098679	0	0	8.184628237259815	16.58014494642258	JAG1
Signaling by Robo receptor Homo sapiens R-HSA-376176	2/32	0.13388558173668325	0.5077681903098679	0	0	3.2780569514237854	6.59141763023449	CDC42;SRGAP2
DAG and IP3 signaling Homo sapiens R-HSA-1489509	2/32	0.13388558173668325	0.5077681903098679	0	0	3.2780569514237854	6.59141763023449	PRKCD;PRKCA
HIV elongation arrest and recovery Homo sapiens R-HSA-167287	2/32	0.13388558173668325	0.5077681903098679	0	0	3.2780569514237854	6.59141763023449	TCEB3;POLR2K
Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290	2/32	0.13388558173668325	0.5077681903098679	0	0	3.2780569514237854	6.59141763023449	TCEB3;POLR2K
Elongation arrest and recovery Homo sapiens R-HSA-112387	2/32	0.13388558173668325	0.5077681903098679	0	0	3.2780569514237854	6.59141763023449	TCEB3;POLR2K
Signaling by NOTCH2 Homo sapiens R-HSA-1980145	2/32	0.13388558173668325	0.5077681903098679	0	0	3.2780569514237854	6.59141763023449	FCER2;JAG1
Cell Cycle, Mitotic Homo sapiens R-HSA-69278	13/462	0.13763163458115407	0.5128839367841895	0	0	1.4327733752294793	2.8414395896921874	CDKN2C;CDCA8;PRKCA;MASTL;CKS1B;LMNB1;POLD3;CENPE;TPX2;CCNE2;BANF1;RAB8A;SPC24
Smooth Muscle Contraction Homo sapiens R-HSA-445355	2/33	0.14072931854588736	0.5128839367841895	0	0	3.1721510779704976	6.220324849317559	MYL12A;VCL
Sialic acid metabolism Homo sapiens R-HSA-4085001	2/33	0.14072931854588736	0.5128839367841895	0	0	3.1721510779704976	6.220324849317559	NPL;ST6GALNAC4
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds Homo sapiens R-HSA-425366	4/101	0.1442209861132518	0.5128839367841895	0	0	2.0309278350515463	3.9327059835158042	SLC2A9;SLC11A1;BSG;SLC2A3
Cytosolic sensors of pathogen-associated DNA Homo sapiens R-HSA-1834949	3/66	0.14562995088584046	0.5128839367841895	0	0	2.343408900083963	4.515014192740895	XRCC6;POLR2K;MB21D1
EGFR interacts with phospholipase C-gamma Homo sapiens R-HSA-212718	2/34	0.14764624400389545	0.5128839367841895	0	0	3.0728643216080402	5.878193120786859	PRKCD;PRKCA
PLC-gamma1 signalling Homo sapiens R-HSA-167021	2/34	0.14764624400389545	0.5128839367841895	0	0	3.0728643216080402	5.878193120786859	PRKCD;PRKCA
Synthesis of PIPs at the plasma membrane Homo sapiens R-HSA-1660499	2/34	0.14764624400389545	0.5128839367841895	0	0	3.0728643216080402	5.878193120786859	INPPL1;PIK3R6
VEGF ligand-receptor interactions Homo sapiens R-HSA-194313	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	VEGFA
VEGF binds to VEGFR leading to receptor dimerization Homo sapiens R-HSA-195399	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	VEGFA
Vitamin C (ascorbate) metabolism Homo sapiens R-HSA-196836	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	SLC2A3
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5) Homo sapiens R-HSA-5688849	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	CSF2RA
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4) Homo sapiens R-HSA-5688890	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	CSF2RA
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA Homo sapiens R-HSA-428359	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	ACTB
Free fatty acids regulate insulin secretion Homo sapiens R-HSA-400451	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	PLCB2
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion Homo sapiens R-HSA-434316	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	PLCB2
AMPK inhibits chREBP transcriptional activation activity Homo sapiens R-HSA-163680	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	ADIPOR1
Synthesis of PG Homo sapiens R-HSA-1483148	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	PLD1
Interleukin-17 signaling Homo sapiens R-HSA-448424	1/8	0.14926091968857153	0.5128839367841895	0	0	7.015037593984962	13.34301795597851	IL17RA
Semaphorin interactions Homo sapiens R-HSA-373755	3/67	0.15034045271794616	0.5128839367841895	0	0	2.306675062972292	4.370809867713056	CDC42;TYROBP;SEMA3A
Signaling by PTK6 Homo sapiens R-HSA-8848021	3/67	0.15034045271794616	0.5128839367841895	0	0	2.306675062972292	4.370809867713056	LRRK2;CBL;HBEGF
HIV Life Cycle Homo sapiens R-HSA-162587	5/141	0.15289666122076695	0.5191205688114611	0	0	1.8116157855547281	3.4022017687514783	XRCC6;CD4;TCEB3;BANF1;POLR2K
Fanconi Anemia Pathway Homo sapiens R-HSA-6783310	2/35	0.15463071412938548	0.5225199012997718	0	0	2.979594944419065	5.562056049171412	FANCD2;SLX1A
RHO GTPases Activate WASPs and WAVEs Homo sapiens R-HSA-5663213	2/36	0.16167728035136916	0.5431811735081642	0	0	2.8918120011823825	5.269323992076067	CDC42;ACTB
trans-Golgi Network Vesicle Budding Homo sapiens R-HSA-199992	3/70	0.16475462784662268	0.5431811735081642	0	0	2.2030527463438476	3.972760646356372	ARF1;CPD;IGF2R
Clathrin derived vesicle budding Homo sapiens R-HSA-421837	3/70	0.16475462784662268	0.5431811735081642	0	0	2.2030527463438476	3.972760646356372	ARF1;CPD;IGF2R
Bicarbonate transporters Homo sapiens R-HSA-425381	1/9	0.1662824854676896	0.5431811735081642	0	0	6.137844611528822	11.01170580196566	SLC4A1
Alpha-defensins Homo sapiens R-HSA-1462054	1/9	0.1662824854676896	0.5431811735081642	0	0	6.137844611528822	11.01170580196566	CD4
Adrenoceptors Homo sapiens R-HSA-390696	1/9	0.1662824854676896	0.5431811735081642	0	0	6.137844611528822	11.01170580196566	ADRB2
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1 Homo sapiens R-HSA-8849469	1/9	0.1662824854676896	0.5431811735081642	0	0	6.137844611528822	11.01170580196566	CBL
Mitotic Prophase Homo sapiens R-HSA-68875	4/107	0.1668396591841346	0.5431811735081642	0	0	1.9120329508679024	3.4239195700846747	BANF1;PRKCA;MASTL;LMNB1
Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	2/37	0.16878068406575483	0.5470028533585599	0	0	2.809045226130653	4.997727236433478	PRKCD;LMNB1
Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	11/395	0.17019324847777167	0.549085005269915	0	0	1.4150599828620394	2.5058175543896377	CD86;FCER1G;IGKC;GRAP2;IGHV3-23;MAP2K7;SPTB;CSF2RA;VCL;HBEGF;RASGRP3
G1 Phase Homo sapiens R-HSA-69236	2/38	0.17593585117092628	0.5625213537438136	0	0	2.7308766052484645	4.745269043052651	CDKN2C;CKS1B
Cyclin D associated events in G1 Homo sapiens R-HSA-69231	2/38	0.17593585117092628	0.5625213537438136	0	0	2.7308766052484645	4.745269043052651	CDKN2C;CKS1B
Integration of energy metabolism Homo sapiens R-HSA-163685	4/110	0.1785947210844114	0.5628332470533307	0	0	1.8576329331046313	3.2000256777585006	MARCKS;PRKCA;ADIPOR1;PLCB2
GP1b-IX-V activation signalling Homo sapiens R-HSA-430116	1/10	0.18296431890020862	0.5628332470533307	0	0	5.455583402951824	9.266112684524701	FLNA
Dectin-2 family Homo sapiens R-HSA-5621480	1/10	0.18296431890020862	0.5628332470533307	0	0	5.455583402951824	9.266112684524701	FCER1G
Folding of actin by CCT/TriC Homo sapiens R-HSA-390450	1/10	0.18296431890020862	0.5628332470533307	0	0	5.455583402951824	9.266112684524701	ACTB
Removal of the Flap Intermediate from the C-strand Homo sapiens R-HSA-174437	1/10	0.18296431890020862	0.5628332470533307	0	0	5.455583402951824	9.266112684524701	POLD3
Regulation of gene expression by Hypoxia-inducible Factor Homo sapiens R-HSA-1234158	1/10	0.18296431890020862	0.5628332470533307	0	0	5.455583402951824	9.266112684524701	VEGFA
MASTL Facilitates Mitotic Progression Homo sapiens R-HSA-2465910	1/10	0.18296431890020862	0.5628332470533307	0	0	5.455583402951824	9.266112684524701	MASTL
TRIF-mediated programmed cell death Homo sapiens R-HSA-2562578	1/10	0.18296431890020862	0.5628332470533307	0	0	5.455583402951824	9.266112684524701	TLR4
Association of TriC/CCT with target proteins during biosynthesis Homo sapiens R-HSA-390471	2/39	0.18313788683923246	0.5628332470533307	0	0	2.6569333152247725	4.510186627192247	CCNE2;SKIV2L
Signaling by FGFR2 Homo sapiens R-HSA-5654738	10/361	0.18877363237656222	0.5776635188175487	0	0	1.4061655343706625	2.3443685918401185	CD86;PRKCD;PRKCA;CBL;CSF2RA;SPTB;VCL;POLR2K;HBEGF;RASGRP3
Epigenetic regulation of gene expression Homo sapiens R-HSA-212165	4/115	0.1987738017292486	0.5798775065466045	0	0	1.7735007735007735	2.8652461694894003	KAT2B;DDX21;ACTB;POLR2K
Uptake and function of anthrax toxins Homo sapiens R-HSA-5210891	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	MAP2K7
Transport of organic anions Homo sapiens R-HSA-879518	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	SLCO3A1
RHO GTPases activate KTN1 Homo sapiens R-HSA-5625970	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	CDC42
Dermatan sulfate biosynthesis Homo sapiens R-HSA-2022923	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	VCAN
Processive synthesis on the C-strand of the telomere Homo sapiens R-HSA-174414	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	POLD3
Interleukin-6 signaling Homo sapiens R-HSA-1059683	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	CBL
Signaling by NOTCH3 Homo sapiens R-HSA-1980148	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	JAG1
Signaling by NOTCH4 Homo sapiens R-HSA-1980150	1/11	0.19931318386921895	0.5798775065466045	0	0	4.909774436090226	7.918866697062786	JAG1
Signaling by FGFR Homo sapiens R-HSA-190236	10/366	0.1997522186187157	0.5798775065466045	0	0	1.3860558916738692	2.2324891596307315	CD86;PRKCD;PRKCA;CBL;CSF2RA;SPTB;VCL;POLR2K;HBEGF;RASGRP3
EPHB-mediated forward signaling Homo sapiens R-HSA-3928662	2/42	0.20497884032609562	0.5798775065466045	0	0	2.457286432160804	3.8944267728254114	CDC42;ACTB
Deactivation of the beta-catenin transactivating complex Homo sapiens R-HSA-3769402	2/42	0.20497884032609562	0.5798775065466045	0	0	2.457286432160804	3.8944267728254114	TLE1;SOX6
Glucose metabolism Homo sapiens R-HSA-70326	3/79	0.21015231455745015	0.5798775065466045	0	0	1.9412700517035661	3.0282312277750343	PGAM1;HK2;HK1
Amine ligand-binding receptors Homo sapiens R-HSA-375280	2/43	0.2123228119651056	0.5798775065466045	0	0	2.397230052702537	3.7148614729709855	HRH2;ADRB2
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	2/43	0.2123228119651056	0.5798775065466045	0	0	2.397230052702537	3.7148614729709855	APAF1;NDRG1
HIV Transcription Elongation Homo sapiens R-HSA-167169	2/43	0.2123228119651056	0.5798775065466045	0	0	2.397230052702537	3.7148614729709855	TCEB3;POLR2K
Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246	2/43	0.2123228119651056	0.5798775065466045	0	0	2.397230052702537	3.7148614729709855	TCEB3;POLR2K
Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200	2/43	0.2123228119651056	0.5798775065466045	0	0	2.397230052702537	3.7148614729709855	TCEB3;POLR2K
Transmembrane transport of small molecules Homo sapiens R-HSA-382551	15/594	0.21242387799856213	0.5798775065466045	0	0	1.2799273265594509	1.9828270336226925	SLC36A1;SLC11A1;AQP9;SLC4A1;SLC2A3;ATP11A;AQP3;HK2;HK1;ADD2;SLC2A9;SLC7A7;SLCO3A1;BSG;ATP6V1B2
P2Y receptors Homo sapiens R-HSA-417957	1/12	0.2153357099246634	0.5798775065466045	0	0	4.463203463203463	6.853503441418336	P2RY2
TP53 Regulates Transcription of Caspase Activators and Caspases Homo sapiens R-HSA-6803207	1/12	0.2153357099246634	0.5798775065466045	0	0	4.463203463203463	6.853503441418336	APAF1
Physiological factors Homo sapiens R-HSA-5578768	1/12	0.2153357099246634	0.5798775065466045	0	0	4.463203463203463	6.853503441418336	KAT2B
NOTCH2 intracellular domain regulates transcription Homo sapiens R-HSA-2197563	1/12	0.2153357099246634	0.5798775065466045	0	0	4.463203463203463	6.853503441418336	FCER2
Regulation of insulin secretion Homo sapiens R-HSA-422356	3/80	0.21536085340708652	0.5798775065466045	0	0	1.9159606136936111	2.941843081680188	MARCKS;PRKCA;PLCB2
Phospholipase C-mediated cascade; FGFR3 Homo sapiens R-HSA-5654227	2/44	0.2196916931415981	0.5798775065466045	0	0	2.340033500837521	3.5463912296598648	PRKCD;PRKCA
Kinesins Homo sapiens R-HSA-983189	2/44	0.2196916931415981	0.5798775065466045	0	0	2.340033500837521	3.5463912296598648	CENPE;KIF4A
Inositol phosphate metabolism Homo sapiens R-HSA-1483249	2/44	0.2196916931415981	0.5798775065466045	0	0	2.340033500837521	3.5463912296598648	INPPL1;PLCB2
Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152	2/44	0.2196916931415981	0.5798775065466045	0	0	2.340033500837521	3.5463912296598648	TCEB3;POLR2K
RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955	2/44	0.2196916931415981	0.5798775065466045	0	0	2.340033500837521	3.5463912296598648	TCEB3;POLR2K
Formation of RNA Pol II elongation complex Homo sapiens R-HSA-112382	2/44	0.2196916931415981	0.5798775065466045	0	0	2.340033500837521	3.5463912296598648	TCEB3;POLR2K
Opioid Signalling Homo sapiens R-HSA-111885	3/81	0.22059647823470283	0.5798775065466045	0	0	1.8913001356326293	2.8585491096799593	PRKCD;PRKCA;PLCB2
COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434	3/81	0.22059647823470283	0.5798775065466045	0	0	1.8913001356326293	2.8585491096799593	CENPE;ARF1;KIF4A
Phospholipid metabolism Homo sapiens R-HSA-1483257	5/161	0.22094915006017518	0.5798775065466045	0	0	1.5777345017851347	2.3820993561617585	PHOSPHO1;ARF1;INPPL1;PLD1;PIK3R6
Signaling by FGFR4 Homo sapiens R-HSA-5654743	9/332	0.2221967275151261	0.5798775065466045	0	0	1.3737340945262209	2.066360013066768	CD86;PRKCD;PRKCA;CBL;CSF2RA;SPTB;VCL;HBEGF;RASGRP3
Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	4/121	0.22383551775285615	0.5798775065466045	0	0	1.6820340153673488	2.5177421748454165	VCAN;CHST15;ARSB;SGSH
Signaling by FGFR3 Homo sapiens R-HSA-5654741	9/333	0.22467996286364442	0.5798775065466045	0	0	1.369423131571469	2.0446559292276434	CD86;PRKCD;PRKCA;CBL;CSF2RA;SPTB;VCL;HBEGF;RASGRP3
Diseases of metabolism Homo sapiens R-HSA-5668914	2/45	0.2270815619658121	0.5798775065466045	0	0	2.2854972537104126	3.3881263125594305	CCDC59;CSF2RA
